237.095,236.99,237.095,236.99
236.94,236.77,236.94,236.77
237.31,237.31,237.31,237.31
237.3,237.3,237.3,237.3
237.29,237.29,237.29,237.29
237.27,237.27,237.27,237.27
237.55,237.55,237.55,237.55
237.58,237.58,237.58,237.58
237.66,237.66,237.66,237.66
237.73,237.83,237.83,237.73
237.765,237.8,237.8,237.76
237.97,237.97,237.97,237.97
238.11,238.11,238.11,238.11
238.09,238.085,238.15,238.085
238.05,238.145,238.145,238.05
238.2,238.175,238.2,238.12
238.215,238.09,238.215,238.09
238.1,238.075,238.1,238.065
238.13,238.13,238.13,238.13
238.16,238.16,238.16,238.16
238.06,238.06,238.06,238.06
238.14,238.16,238.16,238.14
238.165,238.165,238.165,238.165
238.2,238.2,238.2,238.2
238.14,238.14,238.14,238.14
238.26,238.145,238.305,238.145
238.14,238.14,238.14,238.14
238.21,238.21,238.21,238.21
238,238,238,238
238.04,238.04,238.04,238.04
237.785,237.785,237.785,237.785
237.87,237.98,237.98,237.87
238.34,238.34,238.34,238.34
238.38,238.38,238.38,238.38
238.47,238.47,238.47,238.47
238.405,238.285,238.405,238.285
238.31,238.28,238.315,238.28
238.34,238.34,238.34,238.34
238.31,238.31,238.31,238.31
238.205,238.22,238.22,238.205
238.29,238.29,238.29,238.29
238.415,238.415,238.415,238.415
238.49,238.49,238.49,238.49
238.525,238.54,238.54,238.525
238.54,238.54,238.54,238.54
238.56,238.56,238.56,238.56
238.6,238.6,238.6,238.6
238.58,238.83,238.83,238.55
238.89,238.89,238.89,238.89
238.83,238.86,238.86,238.83
239.08,239.09,239.09,239.08
239.07,239.03,239.07,239.03
238.965,238.965,238.965,238.965
238.96,238.96,238.96,238.96
239.1,239.1,239.1,239.1
239.175,239.175,239.175,239.175
239.15,239.075,239.15,239.075
238.96,238.94,238.97,238.94
238.98,239.23,239.23,238.98
239.05,239.05,239.05,239.05
238.965,238.965,238.965,238.965
239.035,239.035,239.035,239.035
239.07,239.075,239.075,239.07
239.06,239.015,239.06,239.015
239.03,239.03,239.03,239.03
239,239,239,239
238.99,239.04,239.04,238.99
238.99,238.99,238.99,238.99
238.965,238.965,238.965,238.965
238.77,238.77,238.77,238.77
238.815,238.815,238.815,238.815
238.9,238.9,238.9,238.9
238.88,238.8,238.88,238.8
238.73,238.72,238.73,238.68
238.765,238.74,238.765,238.74
238.735,238.7,238.75,238.7
238.68,238.68,238.68,238.68
238.685,238.675,238.685,238.675
238.65,238.65,238.65,238.65
238.65,238.69,238.69,238.645
238.685,238.685,238.685,238.685
238.65,238.59,238.65,238.59
238.59,238.59,238.6,238.59
238.5,238.475,238.52,238.47
238.48,238.52,238.52,238.48
238.525,238.525,238.525,238.525
238.6,238.58,238.62,238.58
238.66,238.705,238.705,238.66
238.745,238.745,238.745,238.745
238.71,238.635,238.71,238.63
238.555,238.63,238.63,238.555
238.57,238.675,238.675,238.57
238.65,238.71,238.71,238.65
238.64,238.64,238.64,238.64
238.675,238.675,238.675,238.665
238.69,238.77,238.77,238.69
238.795,238.85,238.85,238.795
238.945,239.02,239.035,238.945
239.005,239.08,239.08,238.99
239.11,239.11,239.16,239.11
239.025,239.08,239.08,239.025
238.955,238.955,238.955,238.955
238.96,238.96,238.96,238.96
238.915,238.89,238.915,238.89
238.88,238.88,238.88,238.88
238.89,238.99,238.99,238.89
238.93,238.97,238.995,238.93
239.045,239.045,239.045,239.045
239.04,239.04,239.04,239.04
239.085,239.085,239.085,239.085
239.18,239.18,239.18,239.18
239.07,239.02,239.07,239.02
239.01,239.1,239.1,239.01
239.155,239.18,239.18,239.155
239.16,239.1,239.16,239.095
239.14,239.13,239.16,239.13
239.1,239.11,239.11,239.1
239.1,239.09,239.125,239.09
239.11,239.03,239.115,239.03
239.085,239.05,239.085,239.02
239.07,239.21,239.21,239.07
239.285,239.285,239.285,239.285
239.3,239.3,239.3,239.3
239.3,239.3,239.31,239.3
239.36,239.36,239.36,239.36
239.52,239.52,239.52,239.52
239.445,239.445,239.445,239.445
239.575,239.575,239.575,239.575
239.52,239.52,239.52,239.52
239.495,239.495,239.495,239.495
239.525,239.545,239.545,239.525
239.555,239.555,239.555,239.555
239.55,239.55,239.55,239.55
239.56,239.57,239.62,239.56
239.565,239.56,239.565,239.52
239.52,239.59,239.59,239.51
239.6,239.645,239.645,239.58
239.545,239.52,239.545,239.52
239.67,239.67,239.67,239.67
239.72,239.68,239.735,239.68
239.86,239.86,239.86,239.86
239.8,239.8,239.83,239.74
239.8,239.79,239.8,239.79
239.8,239.75,239.84,239.75
239.755,239.675,239.755,239.675
239.82,239.78,239.82,239.765
239.8,239.765,239.8,239.765
239.7,239.7,239.7,239.7
239.785,239.81,239.88,239.785
239.77,239.76,239.79,239.76
239.74,239.77,239.78,239.74
239.78,239.66,239.78,239.66
239.68,239.62,239.69,239.62
239.59,239.56,239.59,239.56
239.585,239.585,239.585,239.585
239.635,239.6,239.68,239.59
239.6,239.56,239.6,239.56
239.63,239.57,239.63,239.57
239.6,239.57,239.6,239.56
239.58,239.57,239.6,239.57
239.57,239.59,239.59,239.57
239.61,239.61,239.61,239.61
239.65,239.65,239.65,239.65
239.685,239.685,239.685,239.685
239.71,239.78,239.78,239.71
239.82,239.685,239.84,239.685
239.7,239.7,239.7,239.7
239.71,239.635,239.71,239.635
239.7,239.7,239.7,239.7
239.64,239.63,239.64,239.63
239.66,239.69,239.71,239.65
239.71,239.71,239.71,239.71
239.72,239.72,239.72,239.72
239.705,239.71,239.71,239.705
239.64,239.64,239.64,239.64
239.71,239.695,239.74,239.67
239.47,239.47,239.47,239.47
239.41,239.39,239.41,239.39
239.53,239.55,239.55,239.53
239.63,239.57,239.63,239.57
239.61,239.65,239.65,239.61
239.63,239.63,239.63,239.63
239.51,239.55,239.55,239.49
239.52,239.44,239.52,239.44
239.45,239.45,239.45,239.45
239.54,239.555,239.555,239.54
239.65,239.565,239.65,239.565
239.54,239.54,239.54,239.54
239.48,239.47,239.48,239.465
239.68,239.67,239.68,239.67
239.67,239.67,239.67,239.67
239.62,239.62,239.62,239.62
239.57,239.455,239.57,239.455
239.38,239.38,239.38,239.38
239.455,239.485,239.485,239.455
239.59,239.61,239.61,239.59
239.61,239.55,239.61,239.55
239.49,239.49,239.49,239.49
239.395,239.37,239.395,239.355
239.32,239.24,239.32,239.165
239.3,239.32,239.38,239.275
239.35,239.35,239.35,239.35
239.385,239.385,239.385,239.385
239.36,239.41,239.41,239.34
239.39,239.375,239.39,239.375
239.395,239.4,239.4,239.37
239.4,239.39,239.44,239.34
239.4,239.4,239.4,239.4
239.405,239.5,239.5,239.405
239.44,239.395,239.44,239.395
239.41,239.35,239.41,239.35
239.33,239.33,239.33,239.33
239.38,239.375,239.38,239.375
239.42,239.43,239.43,239.42
239.4,239.42,239.475,239.4
239.35,239.4,239.4,239.35
239.33,239.35,239.365,239.33
239.37,239.38,239.38,239.35
239.385,239.38,239.385,239.38
239.3,239.275,239.3,239.23
239.51,239.36,239.56,239.36
239.38,239.38,239.385,239.38
239.38,239.455,239.455,239.38
239.43,239.37,239.43,239.36
239.42,239.44,239.44,239.39
239.45,239.52,239.55,239.415
239.51,239.605,239.63,239.49
239.6,239.64,239.64,239.6
239.67,239.7,239.73,239.65
239.79,239.88,239.88,239.71
234.86,234.35,234.86,234.13
234.4,235.19,235.24,234.4
235.44,235.31,235.9,235.31
235.63,235.9,236.42,235.63
235.92,235.83,236.23,235.83
235.76,236.201,236.201,235.76
236.43,236.61,236.76,236.43
236.63,236.425,236.68,236.425
236.6,236.63,236.72,236.47
236.78,236.935,236.935,236.78
237.385,236.73,237.385,236.73
236.81,236.85,236.97,236.68
236.93,237.18,237.18,236.87
237.26,237.26,237.26,237.26
236.89,236.93,236.93,236.89
236.86,236.72,236.86,236.72
237.01,237.01,237.01,237.01
236.92,236.92,236.92,236.92
236.79,236.8,236.8,236.79
236.81,236.54,237.07,236.54
236.54,236.77,236.77,236.54
236.3,236.3,236.3,236.3
236.26,236.16,236.26,236.16
236.26,236.19,236.26,236.12
236.315,236.21,236.315,236.13
236.015,236.45,236.455,236.015
236.6,236.645,236.65,236.51
236.51,236.665,236.665,236.51
236.74,236.74,236.74,236.74
236.09,236.09,236.09,236.09
236.505,236.45,236.505,236.36
235.95,235.9,235.95,235.9
236.09,235.59,236.125,235.59
235.73,235.73,235.73,235.73
235.68,236.05,236.05,235.68
236.415,236.19,236.415,236.19
236.22,236.145,236.27,236.145
236.285,236.3,236.305,236.24
236.365,236.65,236.69,236.365
236.275,236.31,236.36,236.275
236.38,236.58,236.58,236.38
236.36,236.35,236.375,236.35
236.175,236.16,236.175,236.14
236.19,236.19,236.19,236.19
236.295,236.365,236.365,236.295
236.34,236.39,236.39,236.335
236.415,236.515,236.515,236.415
236.45,236.45,236.45,236.45
236.22,235.89,236.22,235.89
235.9,235.9,235.9,235.9
236.02,236.02,236.02,236.02
236.03,235.84,236.05,235.84
235.85,235.845,235.95,235.845
235.88,235.88,235.88,235.88
236.15,236.15,236.15,236.15
236.07,236.07,236.07,236.07
236.3,236.3,236.3,236.3
236.33,236.28,236.33,236.28
236.21,236.05,236.21,236.05
235.855,235.9,235.9,235.85
236.29,236.29,236.29,236.29
236.56,236.71,236.72,236.56
236.73,236.73,236.73,236.73
236.775,236.775,236.775,236.775
236.81,236.81,236.81,236.81
236.67,236.66,236.675,236.61
236.615,236.575,236.615,236.575
236.59,236.47,236.59,236.47
236.32,236.32,236.32,236.32
236.19,236.27,236.27,236.19
236.1,236.1,236.1,236.1
236.21,236.24,236.24,236.21
236.22,236.22,236.22,236.22
236.12,236.12,236.12,236.12
235.96,235.98,235.98,235.96
235.99,236,236,235.99
236.005,236.005,236.005,236.005
236,235.78,236,235.78
235.705,235.685,235.705,235.645
235.73,235.91,235.91,235.73
235.89,235.7,235.89,235.7
235.69,235.76,235.76,235.69
235.655,235.625,235.655,235.625
235.61,235.61,235.62,235.58
236.015,236.015,236.015,236.015
235.9,235.9,235.9,235.9
236.005,236.005,236.005,236.005
236,235.96,236,235.96
235.865,235.81,235.885,235.81
235.85,235.89,235.89,235.85
235.885,235.89,235.89,235.885
236.085,236.005,236.125,236.005
236.06,236.06,236.06,236.06
235.99,235.96,235.99,235.96
235.87,235.88,235.88,235.87
236.13,236.13,236.13,236.13
236.12,236.11,236.13,236.11
236.13,236.1,236.13,236.1
236.28,236.28,236.28,236.28
236.36,236.36,236.36,236.36
236.36,236.36,236.36,236.36
236.27,236.285,236.285,236.26
236.44,236.44,236.44,236.44
236.4,236.39,236.4,236.35
236.4,236.4,236.4,236.4
236.48,236.48,236.48,236.48
236.52,236.51,236.54,236.51
236.55,236.55,236.55,236.55
236.67,236.67,236.67,236.67
236.755,236.755,236.755,236.755
236.86,236.86,236.87,236.85
236.96,236.96,236.96,236.96
236.94,237,237,236.94
237.075,237.32,237.32,237.075
237.48,237.48,237.48,237.48
237.38,237.38,237.38,237.38
237.36,237.36,237.36,237.36
237.45,237.44,237.45,237.44
237.64,237.57,237.64,237.57
237.58,237.58,237.58,237.58
237.475,237.51,237.51,237.475
237.54,237.34,237.54,237.34
237.315,237.315,237.315,237.315
237.365,237.135,237.365,237.135
237.41,237.3,237.42,237.3
237.2,237.145,237.22,237.145
237.125,237.125,237.125,237.125
237.19,237.28,237.28,237.19
237.33,237.33,237.33,237.33
237.37,237.37,237.37,237.37
237.33,237.27,237.33,237.27
237.245,237.3,237.3,237.245
237.24,237.24,237.24,237.24
237.36,237.425,237.425,237.36
237.28,237.28,237.28,237.28
237.51,237.51,237.51,237.51
237.52,237.59,237.59,237.52
237.83,237.635,237.83,237.635
237.66,237.68,237.68,237.66
237.6,237.6,237.6,237.6
237.67,237.7,237.7,237.67
237.56,237.605,237.605,237.56
237.63,237.63,237.63,237.63
237.53,237.53,237.53,237.53
237.57,237.67,237.67,237.57
237.66,237.66,237.66,237.66
237.42,237.42,237.42,237.42
237.61,237.61,237.61,237.61
237.45,237.45,237.45,237.45
237.42,237.42,237.42,237.42
237.38,237.4,237.41,237.37
237.42,237.31,237.42,237.31
237.18,237.18,237.18,237.18
237.165,237.03,237.165,237.03
237.1,237.09,237.13,237.09
236.89,236.89,236.89,236.89
236.81,236.83,236.83,236.81
236.78,236.78,236.78,236.78
236.76,236.76,236.76,236.76
236.9,236.9,236.9,236.9
237.02,237.04,237.04,237.02
237.02,236.96,237.05,236.96
237.04,237.04,237.04,237.04
237.16,237.195,237.195,237.16
237.21,237.225,237.225,237.21
237.185,237.115,237.185,237.095
237.125,237.19,237.2,237.125
237.14,237.14,237.14,237.14
237.19,237.075,237.19,237.075
236.985,236.885,236.985,236.885
236.89,236.89,236.89,236.89
236.82,236.82,236.82,236.82
236.51,236.28,236.51,236.28
236.21,236.28,236.355,236.21
236.63,236.63,236.63,236.63
236.725,236.6,236.725,236.6
236.71,236.71,236.71,236.71
236.55,236.55,236.55,236.55
236.745,236.745,236.745,236.745
236.9,236.9,236.9,236.9
236.98,236.98,236.98,236.98
236.91,236.91,236.91,236.91
236.85,236.85,236.85,236.85
237.02,236.94,237.02,236.94
236.79,236.76,236.79,236.76
236.88,236.88,236.88,236.88
236.905,236.905,236.905,236.905
236.93,236.93,236.93,236.93
236.91,236.89,236.91,236.89
236.91,236.91,236.91,236.91
236.92,236.8,236.92,236.8
236.6,236.58,236.64,236.58
236.62,236.6,236.67,236.6
236.54,236.54,236.54,236.54
236.57,236.57,236.57,236.57
236.36,236.35,236.36,236.35
236.42,236.29,236.42,236.29
236.48,236.48,236.48,236.48
236.33,236.33,236.33,236.33
236.26,236.26,236.26,236.26
236.33,236.33,236.33,236.33
236.36,236.36,236.36,236.36
236.4,236.38,236.4,236.38
236.29,236.33,236.39,236.29
236.33,236.36,236.36,236.33
236.23,236.23,236.23,236.23
236.08,236.2,236.2,236.08
236.02,236.08,236.08,236.02
236.16,236.15,236.16,236.15
236.09,236.09,236.09,236.09
236.12,236.295,236.295,236.12
236.25,236.32,236.32,236.25
236.37,236.22,236.37,236.22
236.28,236.28,236.28,236.28
236.41,236.53,236.53,236.41
236.6,236.6,236.6,236.6
236.53,236.53,236.53,236.53
236.54,236.54,236.54,236.54
236.42,236.43,236.43,236.38
236.32,236.32,236.32,236.32
236.25,236.24,236.25,236.24
236.29,236.3,236.32,236.29
236.3,236.3,236.3,236.3
236.38,236.41,236.41,236.38
236.49,236.49,236.49,236.49
236.6,236.63,236.63,236.6
236.655,236.655,236.655,236.655
236.74,236.72,236.74,236.72
236.68,236.63,236.68,236.63
236.67,236.67,236.67,236.67
236.63,236.8,236.8,236.63
236.95,237.01,237.03,236.88
236.99,236.99,236.99,236.99
236.93,236.98,236.98,236.93
236.95,236.94,236.95,236.94
236.985,236.985,236.985,236.985
236.97,236.96,236.98,236.96
236.91,236.95,236.95,236.905
236.97,236.85,236.97,236.85
236.875,237,237,236.875
236.92,236.925,236.925,236.92
236.93,236.89,236.98,236.89
236.85,236.88,236.88,236.85
236.86,236.825,236.86,236.825
236.82,236.82,236.82,236.82
236.72,236.72,236.72,236.72
236.95,236.92,236.95,236.92
236.93,236.93,236.93,236.93
237.07,236.83,237.07,236.83
236.94,236.91,236.94,236.91
236.84,236.82,236.84,236.82
236.72,236.72,236.72,236.72
236.83,236.75,236.83,236.75
236.79,236.79,236.79,236.79
236.69,236.69,236.69,236.69
236.66,236.66,236.66,236.66
236.64,236.64,236.64,236.64
236.63,236.63,236.63,236.63
236.43,236.43,236.43,236.43
236.51,236.51,236.51,236.51
236.52,236.5,236.52,236.48
236.41,236.55,236.55,236.41
236.55,236.58,236.58,236.55
236.51,236.48,236.51,236.48
236.56,236.55,236.56,236.52
236.605,236.605,236.605,236.605
236.74,236.705,236.75,236.705
236.75,236.77,236.79,236.73
236.76,236.74,236.76,236.74
236.84,236.83,236.85,236.83
236.72,236.6,236.72,236.6
236.715,236.715,236.715,236.69
236.685,236.83,236.83,236.685
236.68,236.84,236.86,236.68
236.865,236.765,236.865,236.72
236.82,236.78,236.82,236.75
236.78,236.68,236.78,236.68
236.525,236.38,236.525,236.35
236.27,236.38,236.38,236.27
236.43,236.38,236.43,236.32
236.28,236.21,236.28,236.21
236.2,236.1,236.2,236.04
236.1,236.08,236.37,236.08
232.18,231.5,232.32,231.47
231.57,232.705,232.88,231.57
232.87,233.45,233.45,232.87
233.23,233.37,233.37,233.23
233.29,233.61,233.61,233.29
233.33,233.23,233.33,233.19
233.24,233.27,233.37,233.24
232.99,233.17,233.17,232.94
232.8,232.41,232.8,232.4
232.79,232.66,232.79,232.625
232.62,232.59,232.65,232.59
232.81,232.715,232.83,232.715
232.61,232.69,232.69,232.52
233,233.08,233.12,233
233.05,233.05,233.05,233.05
233.44,233.33,233.51,233.33
233.29,233.345,233.345,233.18
233.325,233.61,233.75,233.325
233.63,233.7,233.7,233.63
233.71,233.69,233.71,233.68
233.61,233.59,233.61,233.27
233.69,233.88,233.93,233.69
233.84,234.11,234.11,233.84
234.07,234,234.14,234
233.59,233.74,233.79,233.59
233.64,234.09,234.1,233.64
234.27,234.51,234.545,234.27
234.48,234.52,234.52,234.35
234.42,234.64,234.64,234.42
234.62,234.53,234.62,234.44
234.52,234.37,234.53,234.225
234.57,234.825,234.825,234.565
234.865,234.865,234.865,234.865
234.96,234.845,234.96,234.845
234.895,234.83,234.895,234.7
234.81,234.81,234.81,234.81
234.45,234.36,234.45,234.36
234.26,234.36,234.36,234.25
234.32,234.33,234.33,234.32
234.5,234.5,234.5,234.5
234.38,234.49,234.49,234.38
234.63,234.61,234.63,234.61
234.615,234.45,234.615,234.44
234.33,234.33,234.33,234.25
234.14,234.24,234.24,234.02
234.34,234.25,234.34,234.24
234.21,234.26,234.32,234.1
234.41,234.42,234.42,234.41
234.19,234.19,234.19,234.19
234.17,234.17,234.17,234.17
234.19,234.21,234.29,234.185
234.2,234.195,234.21,234.19
234.14,234.45,234.5,234.14
234.57,234.77,234.77,234.55
234.87,235.255,235.3,234.87
235.25,235.25,235.25,235.25
235.55,235.74,235.79,235.525
235.8,235.77,235.815,235.725
235.7,235.67,235.7,235.62
235.78,235.78,235.78,235.78
235.805,235.9,235.9,235.805
235.46,235.46,235.46,235.46
235.4,235.4,235.4,235.4
235.5,235.545,235.545,235.48
235.31,235.37,235.46,235.3
235.33,235.36,235.45,235.33
235.54,235.55,235.55,235.54
235.63,235.63,235.63,235.63
235.685,235.52,235.685,235.51
235.56,235.56,235.56,235.56
235.62,235.7,235.7,235.62
235.575,235.7,235.7,235.575
235.91,236.24,236.24,235.91
236.155,236.27,236.31,236.155
236.235,236.52,236.52,236.22
236.54,236.495,236.62,236.495
236.42,236.97,236.97,236.42
236.94,237.095,237.24,236.87
236.8,236.86,236.86,236.8
236.87,236.55,236.87,236.54
236.63,236.63,236.63,236.63
236.69,236.65,236.69,236.65
236.62,236.59,236.62,236.59
236.56,236.71,236.71,236.56
236.7,236.7,236.7,236.7
236.68,236.475,236.69,236.475
236.38,236.57,236.57,236.38
236.71,236.71,236.71,236.71
236.71,236.64,236.71,236.64
236.73,236.57,236.73,236.57
236.44,236.44,236.44,236.44
236.49,236.4,236.49,236.335
236.16,236.16,236.16,236.16
236.14,236.235,236.235,236.09
236.28,236.28,236.28,236.28
236.28,236.35,236.35,236.28
236.36,236.44,236.44,236.36
236.31,236.345,236.345,236.31
236.38,236.52,236.52,236.38
236.69,236.85,236.85,236.69
236.73,236.73,236.73,236.73
236.43,236.34,236.43,236.34
236.37,236.37,236.37,236.37
236.45,236.475,236.475,236.45
236.435,236.435,236.435,236.435
236.13,236.12,236.13,236.12
236.27,236.27,236.27,236.27
236.31,236.31,236.31,236.31
236.13,236.12,236.13,236.12
236.16,236.165,236.165,236.16
236.17,236.15,236.17,236.11
236.14,236.13,236.14,236.13
236.39,236.4,236.405,236.39
236.495,236.56,236.6,236.495
236.66,236.93,236.93,236.66
236.85,236.79,236.85,236.79
236.87,236.63,236.87,236.63
236.54,236.52,236.54,236.455
236.5,236.48,236.5,236.43
236.46,236.485,236.5,236.46
236.42,236.43,236.43,236.42
236.51,236.48,236.51,236.48
236.61,236.68,236.68,236.61
236.73,236.73,236.73,236.73
236.65,236.65,236.65,236.65
236.55,236.55,236.55,236.55
236.505,236.505,236.505,236.505
236.39,236.48,236.48,236.39
236.52,236.52,236.52,236.52
236.39,236.385,236.43,236.385
236.4,236.4,236.4,236.4
236.32,236.31,236.32,236.31
236.22,236.24,236.24,236.22
236.22,236.15,236.22,236.14
236.09,236.24,236.24,236.09
236.28,236.3,236.3,236.28
236.27,236.33,236.33,236.27
236.38,236.38,236.38,236.38
236.23,236.14,236.23,236.14
236.02,236.02,236.02,236.02
236.11,236.11,236.11,236.11
236.15,236.15,236.15,236.15
236.14,236.14,236.17,236.11
236.13,236.15,236.15,236.13
236.17,236.17,236.17,236.17
236.165,236.03,236.165,236.03
235.95,235.78,235.95,235.78
235.62,235.62,235.62,235.62
235.545,235.47,235.545,235.47
235.475,235.62,235.62,235.475
235.64,235.61,235.685,235.61
235.635,235.635,235.635,235.635
235.52,235.655,235.67,235.52
235.65,235.74,235.74,235.65
235.66,235.66,235.66,235.66
235.685,235.685,235.685,235.685
235.735,235.77,235.77,235.735
235.765,235.765,235.765,235.765
235.78,235.78,235.78,235.78
235.74,235.74,235.74,235.74
235.74,235.74,235.74,235.74
235.73,235.73,235.73,235.73
235.67,235.67,235.67,235.67
235.645,235.65,235.65,235.645
235.72,235.72,235.72,235.72
235.6,235.6,235.6,235.6
235.61,235.575,235.62,235.575
235.65,235.7,235.75,235.65
235.78,235.78,235.78,235.78
235.74,235.74,235.74,235.74
235.7,235.7,235.7,235.7
235.715,235.86,235.89,235.68
235.89,235.89,235.89,235.89
235.96,235.99,235.99,235.96
235.885,235.89,235.89,235.87
235.87,235.87,235.87,235.87
235.76,235.76,235.76,235.76
235.66,235.58,235.66,235.58
235.55,235.55,235.55,235.55
235.47,235.47,235.47,235.47
235.39,235.39,235.39,235.39
235.4,235.43,235.43,235.4
235.445,235.445,235.445,235.445
235.43,235.47,235.47,235.43
235.52,235.52,235.52,235.52
235.47,235.47,235.47,235.47
235.44,235.44,235.44,235.44
235.39,235.39,235.39,235.39
235.6,235.65,235.65,235.6
235.6,235.6,235.6,235.6
235.595,235.595,235.595,235.595
235.61,235.74,235.797,235.61
235.73,235.73,235.73,235.73
235.66,235.66,235.66,235.66
235.6,235.62,235.62,235.6
235.78,235.78,235.78,235.78
235.775,236,236,235.775
235.99,235.87,235.99,235.87
235.89,235.99,235.99,235.89
235.98,236.04,236.04,235.98
236,236,236,236
235.95,235.95,235.95,235.95
235.795,235.795,235.795,235.795
235.795,235.77,235.795,235.77
235.89,235.89,235.89,235.89
235.88,235.83,235.89,235.83
235.875,235.97,235.97,235.87
235.98,235.95,235.98,235.95
235.95,235.895,235.95,235.895
235.96,235.99,235.99,235.96
236.02,235.96,236.025,235.96
236.01,236.02,236.04,235.98
236.03,236.07,236.07,236.03
236.11,236.14,236.19,236.11
236.15,236.12,236.15,236.12
236.12,236.09,236.12,236.085
236.14,236.14,236.14,236.14
236.19,236.15,236.19,236.15
236.11,236.11,236.11,236.11
236.095,236.07,236.095,236.04
236.18,236.2,236.2,236.18
236.235,236.345,236.345,236.235
236.385,236.385,236.385,236.385
236.32,236.33,236.33,236.3
236.34,236.34,236.34,236.34
236.32,236.32,236.32,236.32
236.295,236.33,236.345,236.295
236.38,236.375,236.38,236.375
236.37,236.37,236.37,236.37
236.385,236.385,236.385,236.385
236.31,236.34,236.34,236.31
236.24,236.23,236.24,236.23
236.31,236.29,236.31,236.29
236.25,236.25,236.25,236.25
236.22,236.22,236.22,236.22
236.2,236.13,236.2,236.13
236.1,236.07,236.1,236.07
236.09,236.08,236.09,236.01
236.02,236.04,236.08,235.99
235.84,235.84,235.84,235.84
235.81,235.81,235.81,235.81
236.01,236.01,236.01,236.01
235.96,236.1,236.1,235.96
236.14,236.14,236.14,236.14
236.16,236.16,236.16,236.16
236.25,236.25,236.25,236.25
236.44,236.555,236.555,236.44
236.55,236.55,236.55,236.55
236.57,236.485,236.57,236.485
236.52,236.52,236.52,236.52
236.51,236.49,236.51,236.49
236.44,236.44,236.46,236.44
236.39,236.42,236.42,236.39
236.53,236.52,236.54,236.52
236.54,236.54,236.54,236.54
